"hash","LR","pred_multi100"
"c1cfc00fd93e08d820785c69d28773f4",0,0.107661
"c1cfc00fd93e08d820785c69d28773f4",0.5,0.085344
"c1cfc00fd93e08d820785c69d28773f4",1,0.069294
"c1cfc00fd93e08d820785c69d28773f4",1.5,0.057799
"c1cfc00fd93e08d820785c69d28773f4",2,0.04963
"c1cfc00fd93e08d820785c69d28773f4",2.5,0.043931
"c1cfc00fd93e08d820785c69d28773f4",3,0.040124
"c1cfc00fd93e08d820785c69d28773f4",3.5,0.037835
"c1cfc00fd93e08d820785c69d28773f4",4,0.036848
"c1cfc00fd93e08d820785c69d28773f4",4.5,0.037069
"c1cfc00fd93e08d820785c69d28773f4",5,0.038519
"c1cfc00fd93e08d820785c69d28773f4",5.5,0.041334
"c1cfc00fd93e08d820785c69d28773f4",6,0.045785
"c1cfc00fd93e08d820785c69d28773f4",6.5,0.052315
"c1cfc00fd93e08d820785c69d28773f4",7,0.061593
"c1cfc00fd93e08d820785c69d28773f4",7.5,0.074601
"c1cfc00fd93e08d820785c69d28773f4",8,0.092733
"c1cfc00fd93e08d820785c69d28773f4",8.5,0.117903
"c1cfc00fd93e08d820785c69d28773f4",9,0.152599
"c1cfc00fd93e08d820785c69d28773f4",9.5,0.199766
"c1cfc00fd93e08d820785c69d28773f4",10,0.262335
"31500e9defef5397bf96bb3f6c46fd98",0,0.098757
"31500e9defef5397bf96bb3f6c46fd98",0.5,0.107894
"31500e9defef5397bf96bb3f6c46fd98",1,0.123623
"31500e9defef5397bf96bb3f6c46fd98",1.5,0.147493
"31500e9defef5397bf96bb3f6c46fd98",2,0.181289
"31500e9defef5397bf96bb3f6c46fd98",2.5,0.226304
"31500e9defef5397bf96bb3f6c46fd98",3,0.282119
"31500e9defef5397bf96bb3f6c46fd98",3.5,0.345549
"31500e9defef5397bf96bb3f6c46fd98",4,0.411249
"31500e9defef5397bf96bb3f6c46fd98",4.5,0.474501
"31500e9defef5397bf96bb3f6c46fd98",5,0.5335
"31500e9defef5397bf96bb3f6c46fd98",5.5,0.588296
"31500e9defef5397bf96bb3f6c46fd98",6,0.639484
"31500e9defef5397bf96bb3f6c46fd98",6.5,0.691798
"31500e9defef5397bf96bb3f6c46fd98",7,0.755072
"31500e9defef5397bf96bb3f6c46fd98",7.5,0.833547
"31500e9defef5397bf96bb3f6c46fd98",8,0.912552
"31500e9defef5397bf96bb3f6c46fd98",8.5,0.965905
"31500e9defef5397bf96bb3f6c46fd98",9,0.989513
"31500e9defef5397bf96bb3f6c46fd98",9.5,0.997218
"31500e9defef5397bf96bb3f6c46fd98",10,0.999329
"cebc20bf1e507c64e529ecb7278ffde6",0,0.226273
"cebc20bf1e507c64e529ecb7278ffde6",0.5,0.251899
"cebc20bf1e507c64e529ecb7278ffde6",1,0.27631
"cebc20bf1e507c64e529ecb7278ffde6",1.5,0.298922
"cebc20bf1e507c64e529ecb7278ffde6",2,0.319238
"cebc20bf1e507c64e529ecb7278ffde6",2.5,0.336858
"cebc20bf1e507c64e529ecb7278ffde6",3,0.35147
"cebc20bf1e507c64e529ecb7278ffde6",3.5,0.362847
"cebc20bf1e507c64e529ecb7278ffde6",4,0.370831
"cebc20bf1e507c64e529ecb7278ffde6",4.5,0.375321
"cebc20bf1e507c64e529ecb7278ffde6",5,0.376265
"cebc20bf1e507c64e529ecb7278ffde6",5.5,0.373653
"cebc20bf1e507c64e529ecb7278ffde6",6,0.367514
"cebc20bf1e507c64e529ecb7278ffde6",6.5,0.357922
"cebc20bf1e507c64e529ecb7278ffde6",7,0.345004
"cebc20bf1e507c64e529ecb7278ffde6",7.5,0.328947
"cebc20bf1e507c64e529ecb7278ffde6",8,0.310018
"cebc20bf1e507c64e529ecb7278ffde6",8.5,0.288568
"cebc20bf1e507c64e529ecb7278ffde6",9,0.265045
"cebc20bf1e507c64e529ecb7278ffde6",9.5,0.239987
"cebc20bf1e507c64e529ecb7278ffde6",10,0.214012
"e46ed935762c7d6b3a7d27f28f6fb4f2",0,0.220657
"e46ed935762c7d6b3a7d27f28f6fb4f2",0.5,0.238255
"e46ed935762c7d6b3a7d27f28f6fb4f2",1,0.255354
"e46ed935762c7d6b3a7d27f28f6fb4f2",1.5,0.271746
"e46ed935762c7d6b3a7d27f28f6fb4f2",2,0.287237
"e46ed935762c7d6b3a7d27f28f6fb4f2",2.5,0.301657
"e46ed935762c7d6b3a7d27f28f6fb4f2",3,0.314856
"e46ed935762c7d6b3a7d27f28f6fb4f2",3.5,0.326707
"e46ed935762c7d6b3a7d27f28f6fb4f2",4,0.337106
"e46ed935762c7d6b3a7d27f28f6fb4f2",4.5,0.345967
"e46ed935762c7d6b3a7d27f28f6fb4f2",5,0.353222
"e46ed935762c7d6b3a7d27f28f6fb4f2",5.5,0.358822
"e46ed935762c7d6b3a7d27f28f6fb4f2",6,0.362728
"e46ed935762c7d6b3a7d27f28f6fb4f2",6.5,0.364916
"e46ed935762c7d6b3a7d27f28f6fb4f2",7,0.365373
"e46ed935762c7d6b3a7d27f28f6fb4f2",7.5,0.364096
"e46ed935762c7d6b3a7d27f28f6fb4f2",8,0.361093
"e46ed935762c7d6b3a7d27f28f6fb4f2",8.5,0.356382
"e46ed935762c7d6b3a7d27f28f6fb4f2",9,0.349994
"e46ed935762c7d6b3a7d27f28f6fb4f2",9.5,0.341972
"e46ed935762c7d6b3a7d27f28f6fb4f2",10,0.332374
"5e1e91ecc3954cf4532ec385d63e41ae",0,0.516905
"5e1e91ecc3954cf4532ec385d63e41ae",0.5,0.501335
"5e1e91ecc3954cf4532ec385d63e41ae",1,0.488509
"5e1e91ecc3954cf4532ec385d63e41ae",1.5,0.478441
"5e1e91ecc3954cf4532ec385d63e41ae",2,0.47113
"5e1e91ecc3954cf4532ec385d63e41ae",2.5,0.466567
"5e1e91ecc3954cf4532ec385d63e41ae",3,0.464746
"5e1e91ecc3954cf4532ec385d63e41ae",3.5,0.465661
"5e1e91ecc3954cf4532ec385d63e41ae",4,0.469314
"5e1e91ecc3954cf4532ec385d63e41ae",4.5,0.475714
"5e1e91ecc3954cf4532ec385d63e41ae",5,0.484868
"5e1e91ecc3954cf4532ec385d63e41ae",5.5,0.49678
"5e1e91ecc3954cf4532ec385d63e41ae",6,0.511444
"5e1e91ecc3954cf4532ec385d63e41ae",6.5,0.528829
"5e1e91ecc3954cf4532ec385d63e41ae",7,0.548869
"5e1e91ecc3954cf4532ec385d63e41ae",7.5,0.571451
"5e1e91ecc3954cf4532ec385d63e41ae",8,0.596394
"5e1e91ecc3954cf4532ec385d63e41ae",8.5,0.623445
"5e1e91ecc3954cf4532ec385d63e41ae",9,0.652263
"5e1e91ecc3954cf4532ec385d63e41ae",9.5,0.68242
"5e1e91ecc3954cf4532ec385d63e41ae",10,0.713407
"4a2e6649fa55b59c2702fd8d47fab891",0,0.261339
"4a2e6649fa55b59c2702fd8d47fab891",0.5,0.27168
"4a2e6649fa55b59c2702fd8d47fab891",1,0.281728
"4a2e6649fa55b59c2702fd8d47fab891",1.5,0.291441
"4a2e6649fa55b59c2702fd8d47fab891",2,0.30078
"4a2e6649fa55b59c2702fd8d47fab891",2.5,0.309712
"4a2e6649fa55b59c2702fd8d47fab891",3,0.318203
"4a2e6649fa55b59c2702fd8d47fab891",3.5,0.326223
"4a2e6649fa55b59c2702fd8d47fab891",4,0.333748
"4a2e6649fa55b59c2702fd8d47fab891",4.5,0.340752
"4a2e6649fa55b59c2702fd8d47fab891",5,0.347217
"4a2e6649fa55b59c2702fd8d47fab891",5.5,0.353122
"4a2e6649fa55b59c2702fd8d47fab891",6,0.358454
"4a2e6649fa55b59c2702fd8d47fab891",6.5,0.363198
"4a2e6649fa55b59c2702fd8d47fab891",7,0.367342
"4a2e6649fa55b59c2702fd8d47fab891",7.5,0.370878
"4a2e6649fa55b59c2702fd8d47fab891",8,0.373798
"4a2e6649fa55b59c2702fd8d47fab891",8.5,0.376095
"4a2e6649fa55b59c2702fd8d47fab891",9,0.377765
"4a2e6649fa55b59c2702fd8d47fab891",9.5,0.378804
"4a2e6649fa55b59c2702fd8d47fab891",10,0.37921
"1136a87304495f26cf134bbd699eee2d",0,0.201595
"1136a87304495f26cf134bbd699eee2d",0.5,0.232931
"1136a87304495f26cf134bbd699eee2d",1,0.263672
"1136a87304495f26cf134bbd699eee2d",1.5,0.292828
"1136a87304495f26cf134bbd699eee2d",2,0.319528
"1136a87304495f26cf134bbd699eee2d",2.5,0.343062
"1136a87304495f26cf134bbd699eee2d",3,0.362885
"1136a87304495f26cf134bbd699eee2d",3.5,0.378604
"1136a87304495f26cf134bbd699eee2d",4,0.389955
"1136a87304495f26cf134bbd699eee2d",4.5,0.396774
"1136a87304495f26cf134bbd699eee2d",5,0.398973
"1136a87304495f26cf134bbd699eee2d",5.5,0.396525
"1136a87304495f26cf134bbd699eee2d",6,0.389462
"1136a87304495f26cf134bbd699eee2d",6.5,0.377872
"1136a87304495f26cf134bbd699eee2d",7,0.361926
"1136a87304495f26cf134bbd699eee2d",7.5,0.341893
"1136a87304495f26cf134bbd699eee2d",8,0.318175
"1136a87304495f26cf134bbd699eee2d",8.5,0.291323
"1136a87304495f26cf134bbd699eee2d",9,0.26206
"1136a87304495f26cf134bbd699eee2d",9.5,0.231261
"1136a87304495f26cf134bbd699eee2d",10,0.199923
"7ff94a4ff621cb44d7ff02f0550a7bad",0,0.379953
"7ff94a4ff621cb44d7ff02f0550a7bad",0.5,0.380983
"7ff94a4ff621cb44d7ff02f0550a7bad",1,0.382802
"7ff94a4ff621cb44d7ff02f0550a7bad",1.5,0.385414
"7ff94a4ff621cb44d7ff02f0550a7bad",2,0.388825
"7ff94a4ff621cb44d7ff02f0550a7bad",2.5,0.393043
"7ff94a4ff621cb44d7ff02f0550a7bad",3,0.398075
"7ff94a4ff621cb44d7ff02f0550a7bad",3.5,0.403931
"7ff94a4ff621cb44d7ff02f0550a7bad",4,0.41062
"7ff94a4ff621cb44d7ff02f0550a7bad",4.5,0.418153
"7ff94a4ff621cb44d7ff02f0550a7bad",5,0.426537
"7ff94a4ff621cb44d7ff02f0550a7bad",5.5,0.435783
"7ff94a4ff621cb44d7ff02f0550a7bad",6,0.445894
"7ff94a4ff621cb44d7ff02f0550a7bad",6.5,0.456877
"7ff94a4ff621cb44d7ff02f0550a7bad",7,0.468729
"7ff94a4ff621cb44d7ff02f0550a7bad",7.5,0.481448
"7ff94a4ff621cb44d7ff02f0550a7bad",8,0.495024
"7ff94a4ff621cb44d7ff02f0550a7bad",8.5,0.50944
"7ff94a4ff621cb44d7ff02f0550a7bad",9,0.524672
"7ff94a4ff621cb44d7ff02f0550a7bad",9.5,0.540689
"7ff94a4ff621cb44d7ff02f0550a7bad",10,0.55745
"3d6522155416aeb020d4efcac39d6e06",0,0.378161
"3d6522155416aeb020d4efcac39d6e06",0.5,0.36327
"3d6522155416aeb020d4efcac39d6e06",1,0.350854
"3d6522155416aeb020d4efcac39d6e06",1.5,0.340823
"3d6522155416aeb020d4efcac39d6e06",2,0.333095
"3d6522155416aeb020d4efcac39d6e06",2.5,0.3276
"3d6522155416aeb020d4efcac39d6e06",3,0.324286
"3d6522155416aeb020d4efcac39d6e06",3.5,0.323119
"3d6522155416aeb020d4efcac39d6e06",4,0.324087
"3d6522155416aeb020d4efcac39d6e06",4.5,0.327199
"3d6522155416aeb020d4efcac39d6e06",5,0.332489
"3d6522155416aeb020d4efcac39d6e06",5.5,0.340005
"3d6522155416aeb020d4efcac39d6e06",6,0.349818
"3d6522155416aeb020d4efcac39d6e06",6.5,0.362008
"3d6522155416aeb020d4efcac39d6e06",7,0.376664
"3d6522155416aeb020d4efcac39d6e06",7.5,0.393874
"3d6522155416aeb020d4efcac39d6e06",8,0.413713
"3d6522155416aeb020d4efcac39d6e06",8.5,0.436231
"3d6522155416aeb020d4efcac39d6e06",9,0.461436
"3d6522155416aeb020d4efcac39d6e06",9.5,0.489275
"3d6522155416aeb020d4efcac39d6e06",10,0.519615
"43cb0929c64206945852047bf76f7632",0,0.371932
"43cb0929c64206945852047bf76f7632",0.5,0.368822
"43cb0929c64206945852047bf76f7632",1,0.366503
"43cb0929c64206945852047bf76f7632",1.5,0.36497
"43cb0929c64206945852047bf76f7632",2,0.364218
"43cb0929c64206945852047bf76f7632",2.5,0.364245
"43cb0929c64206945852047bf76f7632",3,0.365052
"43cb0929c64206945852047bf76f7632",3.5,0.366639
"43cb0929c64206945852047bf76f7632",4,0.369013
"43cb0929c64206945852047bf76f7632",4.5,0.372178
"43cb0929c64206945852047bf76f7632",5,0.376142
"43cb0929c64206945852047bf76f7632",5.5,0.380916
"43cb0929c64206945852047bf76f7632",6,0.386511
"43cb0929c64206945852047bf76f7632",6.5,0.392937
"43cb0929c64206945852047bf76f7632",7,0.400207
"43cb0929c64206945852047bf76f7632",7.5,0.408333
"43cb0929c64206945852047bf76f7632",8,0.417326
"43cb0929c64206945852047bf76f7632",8.5,0.427198
"43cb0929c64206945852047bf76f7632",9,0.437954
"43cb0929c64206945852047bf76f7632",9.5,0.449601
"43cb0929c64206945852047bf76f7632",10,0.462139
"679787619038813ca6346d70150b9e7d",0,0.488933
"679787619038813ca6346d70150b9e7d",0.5,0.474309
"679787619038813ca6346d70150b9e7d",1,0.462019
"679787619038813ca6346d70150b9e7d",1.5,0.452058
"679787619038813ca6346d70150b9e7d",2,0.444411
"679787619038813ca6346d70150b9e7d",2.5,0.439059
"679787619038813ca6346d70150b9e7d",3,0.435987
"679787619038813ca6346d70150b9e7d",3.5,0.435185
"679787619038813ca6346d70150b9e7d",4,0.436651
"679787619038813ca6346d70150b9e7d",4.5,0.440389
"679787619038813ca6346d70150b9e7d",5,0.446412
"679787619038813ca6346d70150b9e7d",5.5,0.454735
"679787619038813ca6346d70150b9e7d",6,0.465377
"679787619038813ca6346d70150b9e7d",6.5,0.47835
"679787619038813ca6346d70150b9e7d",7,0.493657
"679787619038813ca6346d70150b9e7d",7.5,0.51128
"679787619038813ca6346d70150b9e7d",8,0.531171
"679787619038813ca6346d70150b9e7d",8.5,0.553245
"679787619038813ca6346d70150b9e7d",9,0.577366
"679787619038813ca6346d70150b9e7d",9.5,0.603337
"679787619038813ca6346d70150b9e7d",10,0.630896
"bf281eddc6db1f0ab5fcec2ae2a03adc",0,0.379338
"bf281eddc6db1f0ab5fcec2ae2a03adc",0.5,0.368827
"bf281eddc6db1f0ab5fcec2ae2a03adc",1,0.36038
"bf281eddc6db1f0ab5fcec2ae2a03adc",1.5,0.353945
"bf281eddc6db1f0ab5fcec2ae2a03adc",2,0.349478
"bf281eddc6db1f0ab5fcec2ae2a03adc",2.5,0.346946
"bf281eddc6db1f0ab5fcec2ae2a03adc",3,0.34633
"bf281eddc6db1f0ab5fcec2ae2a03adc",3.5,0.347625
"bf281eddc6db1f0ab5fcec2ae2a03adc",4,0.350842
"bf281eddc6db1f0ab5fcec2ae2a03adc",4.5,0.356005
"bf281eddc6db1f0ab5fcec2ae2a03adc",5,0.363149
"bf281eddc6db1f0ab5fcec2ae2a03adc",5.5,0.372324
"bf281eddc6db1f0ab5fcec2ae2a03adc",6,0.383583
"bf281eddc6db1f0ab5fcec2ae2a03adc",6.5,0.396984
"bf281eddc6db1f0ab5fcec2ae2a03adc",7,0.412583
"bf281eddc6db1f0ab5fcec2ae2a03adc",7.5,0.430424
"bf281eddc6db1f0ab5fcec2ae2a03adc",8,0.450533
"bf281eddc6db1f0ab5fcec2ae2a03adc",8.5,0.472905
"bf281eddc6db1f0ab5fcec2ae2a03adc",9,0.497493
"bf281eddc6db1f0ab5fcec2ae2a03adc",9.5,0.524197
"bf281eddc6db1f0ab5fcec2ae2a03adc",10,0.55285
"021d794240d541d49cd1e2f48ae1abcd",0,0.300234
"021d794240d541d49cd1e2f48ae1abcd",0.5,0.310118
"021d794240d541d49cd1e2f48ae1abcd",1,0.319624
"021d794240d541d49cd1e2f48ae1abcd",1.5,0.32872
"021d794240d541d49cd1e2f48ae1abcd",2,0.337377
"021d794240d541d49cd1e2f48ae1abcd",2.5,0.345568
"021d794240d541d49cd1e2f48ae1abcd",3,0.35327
"021d794240d541d49cd1e2f48ae1abcd",3.5,0.360463
"021d794240d541d49cd1e2f48ae1abcd",4,0.367127
"021d794240d541d49cd1e2f48ae1abcd",4.5,0.373248
"021d794240d541d49cd1e2f48ae1abcd",5,0.378811
"021d794240d541d49cd1e2f48ae1abcd",5.5,0.383805
"021d794240d541d49cd1e2f48ae1abcd",6,0.38822
"021d794240d541d49cd1e2f48ae1abcd",6.5,0.392047
"021d794240d541d49cd1e2f48ae1abcd",7,0.39528
"021d794240d541d49cd1e2f48ae1abcd",7.5,0.397914
"021d794240d541d49cd1e2f48ae1abcd",8,0.399943
"021d794240d541d49cd1e2f48ae1abcd",8.5,0.401365
"021d794240d541d49cd1e2f48ae1abcd",9,0.402178
"021d794240d541d49cd1e2f48ae1abcd",9.5,0.402381
"021d794240d541d49cd1e2f48ae1abcd",10,0.401972
"3280978ebc26b1ccaa2f9e0fa93a2ce9",0,0.571506
"3280978ebc26b1ccaa2f9e0fa93a2ce9",0.5,0.549049
"3280978ebc26b1ccaa2f9e0fa93a2ce9",1,0.529783
"3280978ebc26b1ccaa2f9e0fa93a2ce9",1.5,0.513828
"3280978ebc26b1ccaa2f9e0fa93a2ce9",2,0.501246
"3280978ebc26b1ccaa2f9e0fa93a2ce9",2.5,0.49206
"3280978ebc26b1ccaa2f9e0fa93a2ce9",3,0.486277
"3280978ebc26b1ccaa2f9e0fa93a2ce9",3.5,0.483893
"3280978ebc26b1ccaa2f9e0fa93a2ce9",4,0.484905
"3280978ebc26b1ccaa2f9e0fa93a2ce9",4.5,0.489315
"3280978ebc26b1ccaa2f9e0fa93a2ce9",5,0.497127
"3280978ebc26b1ccaa2f9e0fa93a2ce9",5.5,0.508339
"3280978ebc26b1ccaa2f9e0fa93a2ce9",6,0.522936
"3280978ebc26b1ccaa2f9e0fa93a2ce9",6.5,0.540876
"3280978ebc26b1ccaa2f9e0fa93a2ce9",7,0.562063
"3280978ebc26b1ccaa2f9e0fa93a2ce9",7.5,0.586333
"3280978ebc26b1ccaa2f9e0fa93a2ce9",8,0.61343
"3280978ebc26b1ccaa2f9e0fa93a2ce9",8.5,0.642984
"3280978ebc26b1ccaa2f9e0fa93a2ce9",9,0.674499
"3280978ebc26b1ccaa2f9e0fa93a2ce9",9.5,0.707359
"3280978ebc26b1ccaa2f9e0fa93a2ce9",10,0.740838
"521567dde6d784c05c162157d34786e2",0,0.133556
"521567dde6d784c05c162157d34786e2",0.5,0.1814
"521567dde6d784c05c162157d34786e2",1,0.231927
"521567dde6d784c05c162157d34786e2",1.5,0.280961
"521567dde6d784c05c162157d34786e2",2,0.324783
"521567dde6d784c05c162157d34786e2",2.5,0.360622
"521567dde6d784c05c162157d34786e2",3,0.386704
"521567dde6d784c05c162157d34786e2",3.5,0.402052
"521567dde6d784c05c162157d34786e2",4,0.406217
"521567dde6d784c05c162157d34786e2",4.5,0.399094
"521567dde6d784c05c162157d34786e2",5,0.380867
"521567dde6d784c05c162157d34786e2",5.5,0.3521
"521567dde6d784c05c162157d34786e2",6,0.313956
"521567dde6d784c05c162157d34786e2",6.5,0.268454
"521567dde6d784c05c162157d34786e2",7,0.218636
"521567dde6d784c05c162157d34786e2",7.5,0.16841
"521567dde6d784c05c162157d34786e2",8,0.121931
"521567dde6d784c05c162157d34786e2",8.5,0.082627
"521567dde6d784c05c162157d34786e2",9,0.052326
"521567dde6d784c05c162157d34786e2",9.5,0.030998
"521567dde6d784c05c162157d34786e2",10,0.017225
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",0,0.094152
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",0.5,0.14239
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",1,0.198067
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",1.5,0.255579
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",2,0.309188
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",2.5,0.35437
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",3,0.388221
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",3.5,0.409185
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",4,0.416579
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",4.5,0.410213
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",5,0.390248
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",5.5,0.357322
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",6,0.312906
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",6.5,0.259791
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",7,0.202382
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",7.5,0.146361
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",8,0.097405
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",8.5,0.059371
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",9,0.033145
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",9.5,0.017012
"8a1efcfc0a9e1d7dfb3ac35aeb2aa229",10,0.00807
"cb9920cbbcbc19d02460d4fcc02a251a",0,0.523738
"cb9920cbbcbc19d02460d4fcc02a251a",0.5,0.453484
"cb9920cbbcbc19d02460d4fcc02a251a",1,0.39004
"cb9920cbbcbc19d02460d4fcc02a251a",1.5,0.334697
"cb9920cbbcbc19d02460d4fcc02a251a",2,0.287778
"cb9920cbbcbc19d02460d4fcc02a251a",2.5,0.248918
"cb9920cbbcbc19d02460d4fcc02a251a",3,0.217364
"cb9920cbbcbc19d02460d4fcc02a251a",3.5,0.192207
"cb9920cbbcbc19d02460d4fcc02a251a",4,0.172541
"cb9920cbbcbc19d02460d4fcc02a251a",4.5,0.157552
"cb9920cbbcbc19d02460d4fcc02a251a",5,0.146569
"cb9920cbbcbc19d02460d4fcc02a251a",5.5,0.139071
"cb9920cbbcbc19d02460d4fcc02a251a",6,0.134694
"cb9920cbbcbc19d02460d4fcc02a251a",6.5,0.133221
"cb9920cbbcbc19d02460d4fcc02a251a",7,0.134579
"cb9920cbbcbc19d02460d4fcc02a251a",7.5,0.138836
"cb9920cbbcbc19d02460d4fcc02a251a",8,0.146202
"cb9920cbbcbc19d02460d4fcc02a251a",8.5,0.157036
"cb9920cbbcbc19d02460d4fcc02a251a",9,0.171851
"cb9920cbbcbc19d02460d4fcc02a251a",9.5,0.191314
"cb9920cbbcbc19d02460d4fcc02a251a",10,0.216233
"59512dff68b01c30ea701a2eb2898cae",0,0.255841
"59512dff68b01c30ea701a2eb2898cae",0.5,0.346457
"59512dff68b01c30ea701a2eb2898cae",1,0.432537
"59512dff68b01c30ea701a2eb2898cae",1.5,0.507209
"59512dff68b01c30ea701a2eb2898cae",2,0.566865
"59512dff68b01c30ea701a2eb2898cae",2.5,0.610412
"59512dff68b01c30ea701a2eb2898cae",3,0.638153
"59512dff68b01c30ea701a2eb2898cae",3.5,0.650799
"59512dff68b01c30ea701a2eb2898cae",4,0.648811
"59512dff68b01c30ea701a2eb2898cae",4.5,0.632111
"59512dff68b01c30ea701a2eb2898cae",5,0.600125
"59512dff68b01c30ea701a2eb2898cae",5.5,0.552175
"59512dff68b01c30ea701a2eb2898cae",6,0.488228
"59512dff68b01c30ea701a2eb2898cae",6.5,0.409955
"59512dff68b01c30ea701a2eb2898cae",7,0.321814
"59512dff68b01c30ea701a2eb2898cae",7.5,0.231567
"59512dff68b01c30ea701a2eb2898cae",8,0.149365
"59512dff68b01c30ea701a2eb2898cae",8.5,0.084679
"59512dff68b01c30ea701a2eb2898cae",9,0.04184
"59512dff68b01c30ea701a2eb2898cae",9.5,0.018146
"59512dff68b01c30ea701a2eb2898cae",10,0.007024
"1a5c4c690bf50a51d87a34d73ca57c54",0,0.121345
"1a5c4c690bf50a51d87a34d73ca57c54",0.5,0.174682
"1a5c4c690bf50a51d87a34d73ca57c54",1,0.232519
"1a5c4c690bf50a51d87a34d73ca57c54",1.5,0.289152
"1a5c4c690bf50a51d87a34d73ca57c54",2,0.339542
"1a5c4c690bf50a51d87a34d73ca57c54",2.5,0.380105
"1a5c4c690bf50a51d87a34d73ca57c54",3,0.408712
"1a5c4c690bf50a51d87a34d73ca57c54",3.5,0.424306
"1a5c4c690bf50a51d87a34d73ca57c54",4,0.42647
"1a5c4c690bf50a51d87a34d73ca57c54",4.5,0.415156
"1a5c4c690bf50a51d87a34d73ca57c54",5,0.390643
"1a5c4c690bf50a51d87a34d73ca57c54",5.5,0.353742
"1a5c4c690bf50a51d87a34d73ca57c54",6,0.306186
"1a5c4c690bf50a51d87a34d73ca57c54",6.5,0.251068
"1a5c4c690bf50a51d87a34d73ca57c54",7,0.193002
"1a5c4c690bf50a51d87a34d73ca57c54",7.5,0.137619
"1a5c4c690bf50a51d87a34d73ca57c54",8,0.090221
"1a5c4c690bf50a51d87a34d73ca57c54",8.5,0.054109
"1a5c4c690bf50a51d87a34d73ca57c54",9,0.02968
"1a5c4c690bf50a51d87a34d73ca57c54",9.5,0.014948
"1a5c4c690bf50a51d87a34d73ca57c54",10,0.006952
"8df30188c9b5743645cb5f1d902bfa89",0,0.781743
"8df30188c9b5743645cb5f1d902bfa89",0.5,0.725735
"8df30188c9b5743645cb5f1d902bfa89",1,0.672913
"8df30188c9b5743645cb5f1d902bfa89",1.5,0.626778
"8df30188c9b5743645cb5f1d902bfa89",2,0.589673
"8df30188c9b5743645cb5f1d902bfa89",2.5,0.562931
"8df30188c9b5743645cb5f1d902bfa89",3,0.547193
"8df30188c9b5743645cb5f1d902bfa89",3.5,0.542707
"8df30188c9b5743645cb5f1d902bfa89",4,0.549525
"8df30188c9b5743645cb5f1d902bfa89",4.5,0.567564
"8df30188c9b5743645cb5f1d902bfa89",5,0.596516
"8df30188c9b5743645cb5f1d902bfa89",5.5,0.635623
"8df30188c9b5743645cb5f1d902bfa89",6,0.683368
"8df30188c9b5743645cb5f1d902bfa89",6.5,0.737172
"8df30188c9b5743645cb5f1d902bfa89",7,0.793308
"8df30188c9b5743645cb5f1d902bfa89",7.5,0.847268
"8df30188c9b5743645cb5f1d902bfa89",8,0.894678
"8df30188c9b5743645cb5f1d902bfa89",8.5,0.932494
"8df30188c9b5743645cb5f1d902bfa89",9,0.959801
"8df30188c9b5743645cb5f1d902bfa89",9.5,0.977701
"8df30188c9b5743645cb5f1d902bfa89",10,0.988427
"5a7b2c8f60952c48090821944ed1c883",0,0.658065
"5a7b2c8f60952c48090821944ed1c883",0.5,0.624928
"5a7b2c8f60952c48090821944ed1c883",1,0.595932
"5a7b2c8f60952c48090821944ed1c883",1.5,0.57167
"5a7b2c8f60952c48090821944ed1c883",2,0.552515
"5a7b2c8f60952c48090821944ed1c883",2.5,0.538676
"5a7b2c8f60952c48090821944ed1c883",3,0.530256
"5a7b2c8f60952c48090821944ed1c883",3.5,0.527299
"5a7b2c8f60952c48090821944ed1c883",4,0.529815
"5a7b2c8f60952c48090821944ed1c883",4.5,0.537795
"5a7b2c8f60952c48090821944ed1c883",5,0.551199
"5a7b2c8f60952c48090821944ed1c883",5.5,0.569931
"5a7b2c8f60952c48090821944ed1c883",6,0.593792
"5a7b2c8f60952c48090821944ed1c883",6.5,0.622425
"5a7b2c8f60952c48090821944ed1c883",7,0.655256
"5a7b2c8f60952c48090821944ed1c883",7.5,0.691443
"5a7b2c8f60952c48090821944ed1c883",8,0.729867
"5a7b2c8f60952c48090821944ed1c883",8.5,0.769162
"5a7b2c8f60952c48090821944ed1c883",9,0.807827
"5a7b2c8f60952c48090821944ed1c883",9.5,0.844382
"5a7b2c8f60952c48090821944ed1c883",10,0.877552
"97b487951add6437f06cbc26f4609a7e",0,0.283875
